latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
9.033392,7.4740486,463.0,0,GMT,GMT

time,weather_code (wmo code),temperature_2m_max (°C),temperature_2m_min (°C),rain_sum (mm),wind_speed_10m_max (km/h)
2007-03-07,2,36.4,24.1,0.00,10.9
2007-03-08,3,37.6,27.0,0.00,10.4
2007-03-09,1,35.7,23.8,0.00,12.0
2007-03-10,2,34.3,24.8,0.00,12.4
2007-03-11,1,35.7,25.0,0.00,8.7
2007-03-12,1,36.5,24.7,0.00,8.3
2007-03-13,0,35.7,26.1,0.00,7.4
2007-03-14,1,37.2,25.8,0.00,9.2
2007-03-15,2,37.2,25.2,0.00,9.8
2007-03-16,1,38.0,24.1,0.00,6.8
2007-03-17,1,36.7,23.7,0.00,8.9
2007-03-18,1,36.9,24.9,0.00,6.7
2007-03-19,51,35.7,24.9,0.10,10.7
2007-03-20,1,36.5,25.1,0.00,11.0
2007-03-21,1,37.8,25.7,0.00,10.1
2007-03-22,1,37.3,25.6,0.00,12.0
2007-03-23,1,38.2,25.1,0.00,11.0
2007-03-24,1,38.0,25.9,0.00,12.0
2007-03-25,2,35.2,24.9,0.00,12.6
2007-03-26,2,36.7,25.2,0.00,15.5
2007-03-27,2,37.8,24.7,0.00,12.6
2007-03-28,1,39.0,26.2,0.00,8.8
2007-03-29,2,37.7,26.4,0.00,10.1
2007-03-30,61,36.0,26.2,2.30,10.1
2007-03-31,51,39.0,25.4,0.40,21.2
2007-04-01,53,35.2,25.7,1.10,14.6
2007-04-02,53,36.1,25.6,0.80,10.8
2007-04-03,51,36.9,26.1,0.30,12.8
2007-04-04,3,33.8,25.6,0.00,15.9
2007-04-05,51,35.3,24.3,0.40,13.4
2007-04-06,61,33.7,25.6,3.00,9.9
2007-04-07,61,32.2,25.5,1.80,10.5
2007-04-08,53,34.4,23.3,1.10,9.0
2007-04-09,3,35.1,25.0,0.00,15.0
2007-04-10,3,33.3,24.7,0.00,14.5
2007-04-11,3,34.3,24.8,0.00,11.0
2007-04-12,1,36.6,25.0,0.00,10.2
2007-04-13,3,35.9,25.6,0.00,10.9
2007-04-14,1,36.7,25.3,0.00,8.7
2007-04-15,3,36.7,25.0,0.00,12.9
2007-04-16,2,35.7,25.2,0.00,14.5
2007-04-17,51,33.4,24.9,0.40,14.2
2007-04-18,3,32.3,24.5,0.00,10.3
2007-04-19,55,35.6,25.5,2.30,10.1
2007-04-20,51,34.3,25.6,0.10,12.1
2007-04-21,3,34.9,25.4,0.00,13.0
2007-04-22,55,32.0,25.4,2.30,10.4
2007-04-23,63,30.4,23.9,12.90,13.8
2007-04-24,3,34.3,24.0,0.00,14.0
2007-04-25,53,32.5,24.5,1.10,14.0
2007-04-26,3,30.0,24.0,0.00,12.7
2007-04-27,3,29.8,23.6,0.00,7.6
2007-04-28,61,33.3,24.0,3.30,7.2
2007-04-29,53,31.2,24.2,0.60,8.7
2007-04-30,51,31.4,24.0,1.00,8.1
2007-05-01,61,30.8,24.6,4.10,13.6
2007-05-02,53,33.8,24.3,0.50,6.4
2007-05-03,51,31.9,25.4,0.70,11.7
2007-05-04,51,30.3,25.2,0.60,9.8
2007-05-05,61,30.1,24.2,2.90,8.3
2007-05-06,53,31.1,23.9,0.60,11.0
2007-05-07,55,30.6,23.7,3.10,9.4
2007-05-08,61,31.6,22.5,4.80,14.2
2007-05-09,1,35.0,24.1,0.00,11.2
2007-05-10,51,34.0,25.3,0.30,11.8
2007-05-11,63,30.7,24.0,8.20,12.9
2007-05-12,51,32.0,24.2,0.20,8.9
2007-05-13,61,31.8,24.4,4.10,12.6
2007-05-14,51,28.9,23.5,0.70,12.0
2007-05-15,55,30.2,23.1,1.30,6.9
2007-05-16,61,32.7,22.8,2.20,7.8
2007-05-17,51,32.6,23.6,1.20,6.5
2007-05-18,61,32.0,24.4,2.70,7.1
2007-05-19,51,32.2,24.6,0.20,8.5
2007-05-20,63,33.0,25.1,4.70,9.5
2007-05-21,2,32.9,24.2,0.00,9.5
2007-05-22,61,32.7,24.8,5.30,7.4
2007-05-23,3,31.0,23.8,0.00,11.6
2007-05-24,51,31.2,23.5,0.80,12.4
2007-05-25,51,32.8,23.2,0.20,8.9
2007-05-26,3,32.4,23.7,0.00,7.7
2007-05-27,63,31.3,24.2,11.00,11.2
2007-05-28,53,31.6,23.5,1.20,10.1
2007-05-29,65,30.7,22.6,15.50,10.3
2007-05-30,51,29.0,22.7,1.30,9.3
2007-05-31,3,32.5,23.1,0.00,9.1
2007-06-01,53,29.4,23.0,2.10,11.7
2007-06-02,51,30.1,23.0,0.50,11.9
2007-06-03,61,29.6,22.7,4.70,10.3
2007-06-04,51,29.1,22.3,0.20,9.7
2007-06-05,63,29.0,22.3,25.30,8.3
2007-06-06,63,29.7,21.9,12.90,10.5
2007-06-07,61,28.9,22.2,11.50,7.7
2007-06-08,61,28.2,22.2,1.60,7.9
2007-06-09,3,29.6,22.5,0.00,10.0
2007-06-10,51,27.6,22.6,0.90,10.2
2007-06-11,53,28.3,22.3,3.50,14.0
2007-06-12,3,28.0,21.5,0.00,9.0
2007-06-13,3,30.0,22.3,0.00,13.6
2007-06-14,51,27.6,22.1,0.20,11.7
2007-06-15,51,28.4,22.2,0.20,12.2
2007-06-16,61,29.0,22.5,5.20,10.8
2007-06-17,51,28.5,22.2,0.50,9.2
2007-06-18,3,29.6,21.2,0.00,8.1
2007-06-19,53,29.6,22.8,1.20,8.1
2007-06-20,63,28.2,22.2,7.80,9.7
2007-06-21,3,27.0,22.3,0.00,10.6
2007-06-22,53,27.6,21.6,1.60,11.4
2007-06-23,61,27.8,21.6,5.50,10.0
2007-06-24,53,28.8,21.9,1.40,8.8
2007-06-25,51,28.8,22.3,0.20,10.0
2007-06-26,63,28.4,22.5,8.10,11.7
2007-06-27,53,25.7,21.9,2.40,11.3
2007-06-28,63,27.7,21.9,8.00,9.7
2007-06-29,51,28.1,21.7,0.70,9.0
2007-06-30,55,28.0,22.2,5.60,5.9
2007-07-01,61,26.2,21.8,8.30,10.0
2007-07-02,61,28.7,22.2,5.10,9.6
2007-07-03,63,27.7,21.9,6.80,9.8
2007-07-04,53,27.9,21.6,3.20,14.1
2007-07-05,53,28.0,21.2,2.90,13.2
2007-07-06,51,27.0,21.8,0.60,12.9
2007-07-07,51,27.8,21.7,0.60,12.2
2007-07-08,63,26.2,20.9,6.30,10.7
2007-07-09,55,27.6,20.4,3.10,9.0
2007-07-10,51,29.0,21.1,1.00,7.6
2007-07-11,53,28.2,22.7,3.00,10.4
2007-07-12,53,26.7,22.2,2.10,14.1
2007-07-13,55,27.7,22.2,3.00,12.6
2007-07-14,61,26.3,21.5,8.20,8.1
2007-07-15,61,28.0,21.0,9.40,9.7
2007-07-16,55,27.7,21.6,8.20,10.6
2007-07-17,61,28.0,21.6,4.40,10.6
2007-07-18,51,27.9,22.0,0.90,9.4
2007-07-19,63,27.8,21.5,10.70,9.1
2007-07-20,63,26.6,21.5,11.40,11.7
2007-07-21,61,27.3,20.7,6.40,10.0
2007-07-22,61,27.2,21.4,7.20,7.8
2007-07-23,61,28.9,21.6,7.90,7.2
2007-07-24,63,27.8,20.6,27.40,9.8
2007-07-25,65,26.3,21.7,60.90,10.9
2007-07-26,53,27.8,21.4,1.90,15.0
2007-07-27,63,25.3,21.2,17.20,13.4
2007-07-28,61,26.6,20.5,11.00,12.7
2007-07-29,53,26.1,20.5,4.20,11.9
2007-07-30,63,26.0,21.4,9.70,8.4
2007-07-31,61,25.4,21.2,16.00,9.7
2007-08-01,61,27.5,21.7,4.00,9.0
2007-08-02,63,28.1,21.1,18.70,11.1
2007-08-03,63,23.6,21.4,11.40,13.1
2007-08-04,61,25.4,20.9,11.10,12.4
2007-08-05,63,25.8,21.0,12.60,12.3
2007-08-06,55,26.5,20.9,2.50,11.1
2007-08-07,55,25.3,20.4,8.60,7.0
2007-08-08,63,25.1,20.3,21.00,8.9
2007-08-09,63,23.7,20.7,53.90,12.7
2007-08-10,51,26.5,19.9,0.10,13.2
2007-08-11,51,28.3,21.4,0.90,9.7
2007-08-12,63,27.1,21.7,5.00,10.9
2007-08-13,63,22.7,20.9,54.40,16.5
2007-08-14,53,25.5,20.7,6.30,13.0
2007-08-15,51,26.6,20.6,1.40,14.4
2007-08-16,63,27.5,21.2,10.20,12.6
2007-08-17,63,25.8,20.4,13.70,8.9
2007-08-18,51,27.7,21.3,1.60,8.9
2007-08-19,63,27.5,21.2,17.30,7.1
2007-08-20,61,24.3,21.2,8.00,14.3
2007-08-21,51,26.5,20.9,1.70,11.4
2007-08-22,51,27.9,21.3,0.60,8.2
2007-08-23,61,26.1,21.4,7.70,6.0
2007-08-24,63,23.9,20.8,21.90,9.4
2007-08-25,55,26.4,20.5,7.70,13.2
2007-08-26,63,27.0,20.8,14.30,8.7
2007-08-27,61,25.7,21.2,10.20,5.8
2007-08-28,63,28.5,21.0,9.60,6.2
2007-08-29,63,29.3,21.1,21.10,7.8
2007-08-30,63,29.1,21.1,15.80,6.5
2007-08-31,63,25.3,20.8,16.80,12.2
2007-09-01,61,25.1,20.9,11.50,14.4
2007-09-02,51,24.7,20.7,0.40,11.3
2007-09-03,63,25.2,20.9,11.10,8.6
2007-09-04,63,24.8,20.8,18.30,11.7
2007-09-05,61,24.4,20.6,11.90,12.4
2007-09-06,53,25.9,20.8,2.10,8.9
2007-09-07,51,28.4,19.9,0.90,10.0
2007-09-08,63,26.7,21.4,11.40,7.3
2007-09-09,61,26.7,21.7,3.70,10.1
2007-09-10,51,27.7,21.6,1.00,8.0
2007-09-11,61,30.4,20.5,4.50,4.9
2007-09-12,61,29.4,19.9,2.20,8.7
2007-09-13,61,29.0,21.9,5.10,8.0
2007-09-14,53,29.5,21.7,2.20,7.3
2007-09-15,63,28.5,20.9,10.20,9.7
2007-09-16,53,27.5,21.6,5.50,8.3
2007-09-17,63,29.5,21.1,24.20,8.9
2007-09-18,61,28.3,21.4,5.70,8.6
2007-09-19,53,29.5,20.4,1.50,6.4
2007-09-20,63,27.2,21.8,10.80,8.5
2007-09-21,63,25.9,20.9,18.60,6.3
2007-09-22,61,28.9,21.1,4.50,14.3
2007-09-23,51,28.2,21.7,0.10,9.2
2007-09-24,63,29.7,22.5,6.40,5.6
2007-09-25,63,27.8,21.5,19.90,8.9
2007-09-26,51,29.8,20.5,0.40,6.9
2007-09-27,63,30.2,22.7,6.90,7.4
2007-09-28,63,29.1,21.5,7.30,7.2
2007-09-29,61,29.2,21.8,3.60,9.4
2007-09-30,51,29.8,22.2,0.40,7.8
2007-10-01,63,30.8,21.6,9.00,4.7
2007-10-02,63,29.7,20.8,17.90,7.0
2007-10-03,53,30.0,22.3,0.80,9.0
2007-10-04,55,29.9,21.6,1.80,8.2
2007-10-05,53,27.9,22.4,1.30,8.2
2007-10-06,63,28.1,21.7,8.00,6.7
2007-10-07,61,26.7,20.8,4.10,7.9
2007-10-08,55,27.7,20.4,2.50,6.9
2007-10-09,3,30.3,20.7,0.00,5.2
2007-10-10,1,31.1,22.8,0.00,7.4
2007-10-11,2,30.9,21.8,0.00,8.9
2007-10-12,2,31.4,21.5,0.00,5.7
2007-10-13,51,30.4,21.8,0.30,7.1
2007-10-14,51,29.5,22.4,1.10,8.8
2007-10-15,51,30.5,21.1,0.40,7.4
2007-10-16,3,30.7,21.7,0.00,8.0
2007-10-17,51,29.5,22.4,0.10,10.0
2007-10-18,63,29.8,22.1,5.90,7.4
2007-10-19,61,28.4,21.7,5.80,6.6
2007-10-20,55,28.4,21.3,5.30,8.9
2007-10-21,53,28.8,21.5,1.90,7.8
2007-10-22,2,31.3,21.3,0.00,5.0
2007-10-23,63,29.5,22.4,10.40,8.0
2007-10-24,61,28.7,21.4,5.30,5.8
2007-10-25,51,29.9,22.0,0.20,6.2
2007-10-26,61,29.5,21.0,4.30,7.9
2007-10-27,63,28.6,22.7,8.80,8.6
2007-10-28,55,29.9,21.8,1.60,8.7
2007-10-29,63,29.9,21.4,12.20,5.8
2007-10-30,3,31.9,21.3,0.00,5.6
2007-10-31,1,31.4,23.0,0.00,7.9
2007-11-01,61,31.1,22.3,3.90,6.6
2007-11-02,2,32.2,23.9,0.00,10.5
2007-11-03,51,29.8,22.9,0.10,8.2
2007-11-04,2,29.8,21.9,0.00,6.9
2007-11-05,51,30.1,21.5,0.10,7.6
2007-11-06,0,32.5,21.2,0.00,6.5
2007-11-07,1,31.3,20.9,0.00,6.6
2007-11-08,1,31.6,21.6,0.00,5.9
2007-11-09,53,29.8,21.9,0.50,11.5
2007-11-10,61,29.0,22.4,1.50,17.3
2007-11-11,2,31.6,21.5,0.00,9.4
2007-11-12,1,32.4,20.5,0.00,7.2
2007-11-13,1,32.4,22.0,0.00,6.3
2007-11-14,51,31.8,22.0,0.20,10.5
2007-11-15,51,30.9,22.3,1.10,7.8
2007-11-16,51,31.2,21.6,0.10,6.0
2007-11-17,1,31.8,24.2,0.00,6.6
2007-11-18,1,31.6,22.3,0.00,8.0
2007-11-19,2,32.4,22.2,0.00,9.4
2007-11-20,1,33.9,22.5,0.00,9.6
2007-11-21,51,32.0,22.9,0.30,8.4
2007-11-22,3,32.2,22.1,0.00,8.6
2007-11-23,1,32.1,21.4,0.00,8.9
2007-11-24,0,33.7,20.9,0.00,10.0
2007-11-25,1,33.6,19.2,0.00,9.8
2007-11-26,1,33.5,20.8,0.00,10.1
2007-11-27,1,33.1,19.0,0.00,7.0
2007-11-28,0,34.0,18.8,0.00,7.4
2007-11-29,1,34.7,19.4,0.00,8.7
2007-11-30,1,34.5,19.6,0.00,10.6
2007-12-01,1,34.4,20.1,0.00,7.5
2007-12-02,1,33.7,20.1,0.00,7.6
2007-12-03,3,30.4,21.9,0.00,6.6
2007-12-04,2,33.3,23.4,0.00,5.4
2007-12-05,1,33.1,23.2,0.00,6.4
2007-12-06,1,32.0,21.5,0.00,6.1
2007-12-07,51,30.4,23.0,0.20,5.8
2007-12-08,51,31.5,23.4,0.20,6.0
2007-12-09,2,32.8,21.3,0.00,8.5
2007-12-10,1,32.5,20.8,0.00,12.6
2007-12-11,0,34.6,22.1,0.00,14.0
2007-12-12,0,33.5,21.7,0.00,9.7
2007-12-13,1,34.5,21.7,0.00,9.4
2007-12-14,0,34.4,22.5,0.00,13.3
2007-12-15,0,35.0,21.8,0.00,11.5
2007-12-16,1,34.2,20.7,0.00,9.5
2007-12-17,1,35.8,22.3,0.00,13.1
2007-12-18,1,34.3,18.9,0.00,11.6
2007-12-19,1,33.8,22.0,0.00,12.9
2007-12-20,0,33.4,21.2,0.00,15.3
2007-12-21,0,33.6,20.3,0.00,14.0
2007-12-22,0,33.0,19.5,0.00,12.9
2007-12-23,1,32.7,19.3,0.00,12.0
2007-12-24,0,32.6,18.6,0.00,11.7
2007-12-25,1,32.5,17.9,0.00,9.7
2007-12-26,1,33.2,17.9,0.00,7.9
2007-12-27,0,33.8,21.0,0.00,10.8
2007-12-28,0,34.8,22.0,0.00,12.1
2007-12-29,0,34.9,21.7,0.00,10.0
2007-12-30,1,34.0,20.3,0.00,8.3
2007-12-31,1,33.2,21.0,0.00,7.3
2008-01-01,51,33.6,22.9,0.10,7.6
2008-01-02,51,32.8,23.8,0.10,8.1
2008-01-03,1,33.3,22.9,0.00,10.8
2008-01-04,0,33.6,21.6,0.00,8.2
2008-01-05,1,33.1,22.0,0.00,7.6
2008-01-06,2,31.5,23.7,0.00,7.2
2008-01-07,2,33.6,23.6,0.00,11.0
2008-01-08,2,33.0,22.6,0.00,11.5
2008-01-09,1,32.8,22.1,0.00,6.4
2008-01-10,1,34.6,21.4,0.00,10.4
2008-01-11,1,34.6,23.3,0.00,12.3
2008-01-12,1,34.3,21.0,0.00,7.2
2008-01-13,1,34.2,22.5,0.00,9.5
2008-01-14,1,34.2,22.2,0.00,9.9
2008-01-15,0,33.9,22.4,0.00,11.2
2008-01-16,0,34.1,22.0,0.00,10.8
2008-01-17,0,34.9,22.7,0.00,14.5
2008-01-18,0,34.4,21.5,0.00,16.0
2008-01-19,1,33.6,20.6,0.00,13.0
2008-01-20,1,33.4,21.3,0.00,14.1
2008-01-21,1,31.5,19.2,0.00,16.4
2008-01-22,1,31.2,18.3,0.00,13.3
2008-01-23,1,31.6,18.2,0.00,10.5
2008-01-24,0,32.3,18.9,0.00,11.4
2008-01-25,1,33.1,19.5,0.00,12.6
2008-01-26,0,32.5,19.1,0.00,15.0
2008-01-27,0,31.9,18.3,0.00,14.5
2008-01-28,0,31.8,18.5,0.00,14.8
2008-01-29,0,32.9,18.1,0.00,14.9
2008-01-30,1,33.8,19.2,0.00,12.4
2008-01-31,1,34.7,20.2,0.00,14.3
2008-02-01,1,35.3,20.6,0.00,12.7
2008-02-02,1,35.8,21.0,0.00,11.4
2008-02-03,1,36.4,20.5,0.00,11.0
2008-02-04,1,36.9,23.5,0.00,12.4
2008-02-05,1,36.0,24.1,0.00,11.8
2008-02-06,1,36.7,23.7,0.00,12.3
2008-02-07,1,35.6,22.8,0.00,13.1
2008-02-08,1,35.2,22.0,0.00,11.7
2008-02-09,0,34.6,21.5,0.00,12.4
2008-02-10,0,35.3,22.2,0.00,13.5
2008-02-11,1,35.5,22.3,0.00,13.7
2008-02-12,1,35.7,22.1,0.00,14.3
2008-02-13,0,34.9,21.5,0.00,15.7
2008-02-14,0,36.0,21.5,0.00,12.9
2008-02-15,1,36.4,22.2,0.00,14.4
2008-02-16,1,35.7,22.0,0.00,16.3
2008-02-17,0,35.3,21.3,0.00,15.7
2008-02-18,0,35.5,21.9,0.00,16.0
2008-02-19,0,35.7,21.2,0.00,16.8
2008-02-20,1,36.1,21.1,0.00,13.0
2008-02-21,0,36.2,21.2,0.00,12.9
2008-02-22,1,36.4,22.1,0.00,13.7
2008-02-23,1,36.8,22.8,0.00,14.6
2008-02-24,0,36.2,23.2,0.00,13.6
2008-02-25,0,34.7,22.7,0.00,11.2
2008-02-26,0,35.3,22.1,0.00,10.8
2008-02-27,0,36.5,21.7,0.00,9.7
2008-02-28,0,36.2,21.0,0.00,9.8
2008-02-29,1,36.4,22.7,0.00,9.1
2008-03-01,1,34.9,23.2,0.00,7.6
2008-03-02,0,36.7,24.6,0.00,7.0
2008-03-03,1,38.3,25.3,0.00,7.3
2008-03-04,0,38.4,22.6,0.00,8.0
2008-03-05,1,37.9,23.4,0.00,9.1
2008-03-06,2,36.1,23.5,0.00,10.2
2008-03-07,2,35.7,24.5,0.00,16.1
2008-03-08,3,33.1,24.1,0.00,11.8
2008-03-09,61,34.5,24.1,3.70,9.7
2008-03-10,2,35.4,24.1,0.00,13.1
2008-03-11,51,34.7,23.7,0.30,11.1
2008-03-12,1,36.2,24.2,0.00,7.3
2008-03-13,1,33.6,22.6,0.00,9.1
2008-03-14,1,36.9,22.6,0.00,8.5
2008-03-15,1,35.7,22.4,0.00,12.5
2008-03-16,2,34.4,24.1,0.00,8.9
2008-03-17,1,36.5,23.1,0.00,9.5
2008-03-18,1,36.2,23.9,0.00,10.0
2008-03-19,1,37.0,24.0,0.00,17.6
2008-03-20,53,35.9,24.0,0.60,10.0
2008-03-21,1,36.4,24.1,0.00,10.0
2008-03-22,1,35.2,24.6,0.00,10.4
2008-03-23,51,35.4,24.5,0.10,10.9
2008-03-24,51,36.0,24.9,0.10,13.0
2008-03-25,2,35.8,24.4,0.00,12.0
2008-03-26,1,38.9,24.3,0.00,10.6
2008-03-27,3,34.5,24.8,0.00,13.4
2008-03-28,2,34.0,24.8,0.00,14.3
2008-03-29,51,35.1,24.7,0.20,13.8
2008-03-30,1,36.1,25.1,0.00,11.0
2008-03-31,51,36.7,25.1,0.10,10.3
2008-04-01,1,36.9,25.0,0.00,12.5
2008-04-02,61,35.9,24.9,2.30,11.3
2008-04-03,51,33.2,25.8,0.40,10.1
2008-04-04,61,31.1,24.7,6.20,9.9
2008-04-05,61,30.2,23.0,4.10,7.4
2008-04-06,63,30.7,23.6,10.60,7.2
2008-04-07,51,35.6,22.7,0.20,8.4
2008-04-08,2,34.4,24.3,0.00,6.5
2008-04-09,1,34.7,24.1,0.00,8.1
2008-04-10,1,35.0,24.1,0.00,8.7
2008-04-11,1,35.2,23.3,0.00,10.7
2008-04-12,2,36.0,24.2,0.00,11.5
2008-04-13,0,36.5,23.5,0.00,10.1
2008-04-14,1,35.1,24.2,0.00,9.6
2008-04-15,2,34.6,24.3,0.00,12.4
2008-04-16,2,36.5,24.3,0.00,10.9
2008-04-17,61,34.0,25.4,3.70,11.2
2008-04-18,61,29.8,24.0,3.20,9.1
2008-04-19,1,35.6,22.7,0.00,9.2
2008-04-20,0,35.4,23.8,0.00,9.2
2008-04-21,1,35.8,24.5,0.00,9.4
2008-04-22,51,35.7,24.9,0.20,12.1
2008-04-23,3,31.8,24.6,0.00,12.8
2008-04-24,61,30.0,24.7,3.70,10.0
2008-04-25,55,33.2,23.2,1.70,8.4
2008-04-26,61,33.9,24.4,5.20,9.4
2008-04-27,55,30.4,24.3,3.90,12.2
2008-04-28,3,28.5,24.1,0.00,11.4
2008-04-29,3,33.4,23.6,0.00,8.9
2008-04-30,2,34.9,24.2,0.00,13.9
2008-05-01,3,33.5,24.4,0.00,10.4
2008-05-02,63,34.8,24.6,6.30,11.7
2008-05-03,61,30.0,24.0,5.10,11.4
2008-05-04,51,33.9,24.0,0.80,9.5
2008-05-05,2,33.4,23.2,0.00,9.7
2008-05-06,55,33.0,24.5,2.20,10.2
2008-05-07,51,34.5,24.1,0.10,8.3
2008-05-08,53,29.5,24.7,1.20,11.9
2008-05-09,51,33.4,23.2,0.20,12.5
2008-05-10,63,34.2,23.4,16.50,8.3
2008-05-11,61,33.0,23.0,4.30,10.2
2008-05-12,51,33.2,23.9,0.80,8.7
2008-05-13,55,29.3,24.4,2.60,13.1
2008-05-14,55,29.5,23.2,1.90,8.0
2008-05-15,63,30.6,23.4,11.00,7.5
2008-05-16,63,29.3,22.9,14.60,11.9
2008-05-17,61,28.7,22.8,1.90,8.4
2008-05-18,63,29.3,22.9,7.30,7.9
2008-05-19,61,31.4,23.0,3.10,6.1
2008-05-20,53,29.9,23.2,2.30,10.5
2008-05-21,53,30.1,22.5,2.30,8.2
2008-05-22,3,30.0,22.4,0.00,9.1
2008-05-23,61,29.3,22.4,5.10,13.1
2008-05-24,51,29.2,22.3,0.30,10.5
2008-05-25,55,29.1,23.1,4.00,10.6
2008-05-26,61,29.5,21.8,2.80,13.8
2008-05-27,51,28.7,22.6,0.20,11.7
2008-05-28,63,28.3,22.2,12.40,11.0
2008-05-29,53,30.5,21.7,1.40,5.5
2008-05-30,63,29.9,22.7,7.20,10.9
2008-05-31,61,28.7,22.1,5.20,12.7
2008-06-01,3,30.0,21.5,0.00,8.7
2008-06-02,61,29.0,23.0,5.00,9.3
2008-06-03,53,28.2,22.1,4.00,9.6
2008-06-04,51,28.1,21.8,0.40,9.7
2008-06-05,51,31.3,21.7,0.40,7.0
2008-06-06,51,31.2,22.0,0.20,12.1
2008-06-07,51,28.4,23.0,0.90,14.3
2008-06-08,51,27.9,22.2,1.10,14.7
2008-06-09,63,27.5,21.7,10.30,6.2
2008-06-10,61,29.1,21.4,9.60,8.0
2008-06-11,2,31.6,23.3,0.00,7.8
2008-06-12,63,29.1,22.5,8.90,12.8
2008-06-13,63,28.8,21.4,9.20,9.0
2008-06-14,51,29.0,21.0,0.50,8.1
2008-06-15,51,28.7,22.6,1.10,10.7
2008-06-16,63,28.2,22.8,4.90,11.4
2008-06-17,61,26.9,22.5,6.70,8.5
2008-06-18,51,28.5,22.3,0.10,9.3
2008-06-19,51,29.2,22.0,0.40,9.7
2008-06-20,53,28.3,22.4,1.30,9.4
2008-06-21,51,27.5,22.5,0.50,10.8
2008-06-22,63,27.5,22.1,17.30,8.1
2008-06-23,63,27.1,21.6,11.90,8.0
2008-06-24,61,23.3,21.2,22.30,6.8
2008-06-25,51,27.9,21.6,2.00,10.5
2008-06-26,63,28.2,21.1,14.60,6.9
2008-06-27,63,27.1,21.0,18.00,8.9
2008-06-28,53,28.4,21.3,3.30,7.6
2008-06-29,55,30.0,21.8,2.60,5.5
2008-06-30,63,25.8,21.9,17.90,12.1
2008-07-01,61,27.5,21.9,5.70,10.1
2008-07-02,63,28.8,21.2,13.10,12.7
2008-07-03,51,27.6,21.7,0.80,13.6
2008-07-04,51,28.0,21.7,0.10,12.4
2008-07-05,63,28.3,22.5,6.60,14.7
2008-07-06,63,24.7,21.9,7.60,12.6
2008-07-07,55,26.7,21.1,7.60,7.4
2008-07-08,53,26.4,21.2,3.50,13.4
2008-07-09,61,25.7,21.0,6.60,9.2
2008-07-10,51,27.1,20.4,0.90,11.6
2008-07-11,61,28.4,21.0,5.50,8.6
2008-07-12,51,26.8,21.7,1.80,7.2
2008-07-13,53,26.8,21.8,3.70,7.1
2008-07-14,53,26.4,21.1,1.60,7.6
2008-07-15,63,25.4,21.4,8.70,13.4
2008-07-16,55,27.7,20.9,2.60,10.2
2008-07-17,63,23.3,20.6,22.50,9.9
2008-07-18,61,22.6,20.3,22.20,9.5
2008-07-19,51,28.0,20.0,0.70,12.2
2008-07-20,63,27.2,21.2,4.70,5.9
2008-07-21,63,27.5,20.5,16.50,9.8
2008-07-22,53,28.3,20.7,4.10,7.9
2008-07-23,53,26.0,20.9,2.10,9.8
2008-07-24,51,28.1,20.3,0.80,11.0
2008-07-25,63,27.4,21.6,11.00,7.9
2008-07-26,61,23.5,20.9,20.80,7.5
2008-07-27,53,26.6,20.5,2.00,12.8
2008-07-28,61,28.6,21.5,3.30,8.0
2008-07-29,61,27.1,20.9,11.30,7.4
2008-07-30,61,28.2,21.2,4.30,7.5
2008-07-31,55,27.1,21.8,2.10,12.9
2008-08-01,53,26.3,21.3,3.80,9.8
2008-08-02,61,24.6,21.5,6.40,8.9
2008-08-03,61,25.3,21.0,7.10,8.0
2008-08-04,55,26.8,20.7,4.50,5.8
2008-08-05,63,27.8,21.5,15.80,8.2
2008-08-06,55,28.2,20.4,3.80,8.7
2008-08-07,65,27.6,21.2,14.50,7.9
2008-08-08,61,27.6,21.0,7.90,11.6
2008-08-09,63,22.8,19.8,17.20,12.5
2008-08-10,55,28.0,20.0,4.20,6.7
2008-08-11,61,28.0,21.5,8.50,7.7
2008-08-12,63,23.6,21.6,26.40,9.4
2008-08-13,63,26.4,20.8,9.20,11.8
2008-08-14,63,27.9,20.5,14.20,11.7
2008-08-15,63,25.8,21.0,30.90,9.7
2008-08-16,63,24.4,21.1,37.00,9.4
2008-08-17,51,25.3,20.7,2.40,13.0
2008-08-18,61,24.7,20.9,5.90,14.0
2008-08-19,61,25.9,20.4,5.70,6.4
2008-08-20,53,26.9,20.0,2.50,10.7
2008-08-21,53,25.5,20.4,2.10,10.9
2008-08-22,63,27.1,20.6,15.20,10.7
2008-08-23,61,25.1,20.9,9.00,8.0
2008-08-24,63,26.7,19.8,12.60,10.5
2008-08-25,63,27.8,20.1,8.70,5.8
2008-08-26,61,28.6,21.6,8.50,8.0
2008-08-27,61,27.4,21.5,7.60,9.2
2008-08-28,63,27.0,21.0,16.10,7.8
2008-08-29,51,27.6,21.4,2.40,9.5
2008-08-30,51,27.5,21.4,0.30,10.1
2008-08-31,63,25.9,21.3,18.00,6.6
2008-09-01,53,28.6,20.6,2.00,11.2
2008-09-02,51,28.5,21.7,1.10,10.2
2008-09-03,63,28.9,20.5,16.60,7.4
2008-09-04,63,28.5,20.8,19.10,12.5
2008-09-05,51,25.0,21.4,1.90,10.9
2008-09-06,53,29.0,20.7,0.80,7.9
2008-09-07,61,28.7,21.3,5.00,7.5
2008-09-08,63,27.9,21.6,5.10,10.6
2008-09-09,61,28.2,21.8,9.80,9.4
2008-09-10,63,27.8,20.9,8.60,5.9
2008-09-11,53,26.8,21.1,3.60,7.9
